speed_kmh,slope,distance_km,energy_wh,wh_per_km,road_type
81.12,7.178,33.9934,8963.5642,263.6857862471401,3
84.8,-0.966,35.1059,10605.7872,302.1087260002387,1
73.2,-3.622,43.529,9955.2212,228.703303596045,3
37.55,0.036,49.9156,8890.6793,178.1144171492182,1
32.53,-0.619,27.9218,7262.8129,260.11254517306685,1
71.72,1.763,24.2723,8397.1292,345.9558754667614,2
103.93,-1.038,30.0741,11319.191,376.376801326032,2
113.61,0.096,32.968,11990.5625,363.7029165803259,1
12.71,8.613,35.6779,6809.807,190.86898429894455,3
18.58,0.023,14.1329,5426.6862,383.9752577561994,3
113.37,6.783,24.4029,9252.7168,379.1643872846502,1
88.38,4.388,18.6089,11090.0197,595.9512766250342,1
105.96,0.063,2.0348,10414.1763,5118.067509595341,3
24.32,7.267,30.5152,8076.0168,264.655372915408,3
70.51,3.926,43.7532,10927.1982,249.74600766703082,2
84.14,-4.871,46.0815,11712.9565,254.1792177632627,2
81.61,-3.969,25.9194,9529.3357,367.65206480337326,3
48.98,6.29,38.3176,8622.6423,225.03061905270224,2
69.95,1.083,11.522,8352.4037,724.9086199277314,1
30.37,-2.813,3.2392,5140.9981,1587.1019890851874,2
54.03,-2.64,37.418,8798.1033,235.13002242028458,2
114.91,6.966,14.2065,10439.9261,734.8722629240743,1
47.88,7.435,27.5142,9553.4604,347.219465632084,3
100.78,3.4,26.2508,12190.454,464.3838751285996,2
22.62,-0.573,40.9119,7426.2504,181.51806613930856,2
80.7,8.991,32.2678,7571.975,234.66027009000098,3
117.24,4.359,42.3727,13809.1386,325.89744306414616,2
12.23,6.95,37.6366,9087.6535,241.45803360122673,3
52.03,1.755,43.2074,8198.4984,189.74772495202717,3
11.12,8.064,10.6327,5767.6017,542.4388509864241,3
89.81,0.073,48.0733,12719.2211,264.57969821864316,3
109.75,5.898,17.0727,10338.0661,605.531925085148,1
52.08,4.865,30.4312,7755.5341,254.85454640857918,3
31.05,-2.717,47.0734,7926.7046,168.39030951779526,3
52.13,6.624,10.7868,7021.5164,650.9331141888528,1
86.81,-3.312,42.8792,11097.6388,258.8115945413422,2
70.73,9.865,42.7021,12007.2097,281.18524928863735,3
73.6,9.37,40.9766,11533.2307,281.45860877899094,1
76.52,7.004,13.3043,9629.3895,723.782586306171,1
29.04,3.018,20.4143,6616.2568,324.09955642971113,3
85.69,5.122,38.0407,12145.2768,319.2708582776986,3
10.97,5.922,5.9965,5686.8206,948.3638370996728,2
23.91,-4.874,44.4298,7967.878,179.3363900865801,2
105.3,-3.465,10.5918,9707.2747,916.4876578685772,3
88.65,3.956,28.2839,10410.3399,368.0665348613943,1
29.81,8.634,9.341,5897.0029,631.304630269954,1
25.73,2.345,29.3165,7905.0194,269.6444677158827,2
32.5,-1.133,31.7686,7011.1415,220.69376090920798,3
29.71,0.907,13.5606,7519.5172,554.5120971971672,1
7.5,7.762,6.043,4445.6152,735.66897211631,2
55.07,8.908,27.5228,8422.8953,306.03291955808464,3
87.93,-3.256,42.0478,10699.6573,254.46396940430253,3
72.81,6.669,10.1521,8948.158,881.4065246564276,2
80.74,3.673,34.6091,10394.6116,300.3432316654183,3
9.74,3.783,19.3555,4871.1027,251.66549203486463,2
114.18,6.692,47.1601,12129.3802,257.1958432816723,1
100.62,-1.657,4.2204,10945.7562,2593.5351924995894,3
96.61,2.966,2.0944,8316.1196,3970.605755677622,2
98.76,-0.21,6.303,9042.6025,1434.654593928885,2
111.93,-3.582,39.144,11314.8055,289.05595200362444,1
65.31,-3.424,46.1462,9258.4737,200.63345997726606,3
24.03,-2.953,41.1416,6919.4337,168.1858824791941,2
74.01,4.223,35.9198,9639.0518,268.3491307766827,2
89.15,-3.413,2.9735,6836.2619,2299.08211526239,2
88.55,3.552,10.7692,9588.2377,890.3390329978303,3
62.57,3.824,46.7754,8584.0168,183.51556646920014,3
8.22,8.558,31.1774,8546.6983,274.13143698720455,1
44.53,4.396,23.4694,6237.9177,265.7896498267695,1
110.49,9.784,32.6504,12816.4437,392.5358902680761,1
70.13,-4.535,9.0118,8424.4129,934.8172497640386,3
64.6,5.562,44.6542,11952.9642,267.67861790263794,2
32.26,-4.603,32.8496,7646.9932,232.78836294291918,3
44.21,5.941,23.6151,6846.2117,289.90823325927425,3
107.44,0.788,22.923,8990.5424,392.20546638426754,3
79.98,4.17,41.1366,11087.8525,269.5371505477275,1
94.49,-0.357,15.4626,10501.8316,679.1745484163582,2
54.52,-2.613,6.9429,7463.0205,1074.9175911738168,3
75.63,5.853,9.3649,9734.2538,1039.4390939543312,1
29.81,8.569,4.1487,7148.2681,1723.0197740013018,3
84.66,-2.246,25.4424,10667.6444,419.2867488392792,2
51.31,8.811,33.8952,8573.9296,252.9542153474312,1
53.11,-2.897,46.7059,9313.4837,199.40717092190042,3
77.92,6.035,37.5657,11538.7082,307.1610076453687,1
112.35,9.392,29.1972,13194.5551,451.9112782474109,2
7.68,-2.789,43.2113,7985.5341,184.80198113330152,2
98.97,1.526,44.6214,10468.3527,234.60369404725097,1
35.09,0.062,35.648,8312.4178,233.18019615445505,3
53.27,0.827,2.9086,6573.3849,2259.981455439046,2
36.13,4.918,16.8757,6416.3882,380.2151030250689,3
60.32,9.53,49.8693,10815.0145,216.86703959164973,1
6.74,-2.218,23.2617,3835.0544,164.86552113090747,1
58.93,3.149,38.1181,10072.2198,264.23737524745883,3
111.25,1.737,40.7085,12312.7947,302.4626205725197,2
12.65,8.783,32.6977,7879.4402,240.978571439011,2
91.73,-4.841,1.012,6977.0135,6894.312382249705,3
49.16,9.838,1.0655,5978.9925,5611.236302611161,3
78.62,2.196,40.957,11999.3089,292.97320603106004,1
31.23,4.383,36.9881,7778.1674,210.2885187794548,1
19.14,0.401,26.8522,6220.8635,231.67040598863895,3
19.26,7.788,12.5184,4602.2032,367.6351165275007,2
8.46,3.43,4.427,4217.9233,952.7694386158321,1
22.28,4.942,8.297,4220.0788,508.62758688932973,3
79.71,4.734,29.0582,9680.8987,333.15598633664547,2
105.8,0.46,27.3367,10245.9432,374.8047423899448,1
97.7,-3.86,47.0692,12836.8349,272.7224910976776,3
82.22,7.116,47.8681,12390.8896,258.8548010669665,3
13.25,-0.654,28.8427,6957.649,241.22703343782626,2
34.7,7.734,42.0875,9368.8442,222.6040317432053,2
37.18,4.13,40.6313,9093.4801,223.8050735487036,3
29.99,0.306,37.6436,8310.6087,220.77088038002836,2
61.8,3.914,21.9232,9373.8507,427.5773991315637,3
64.27,4.682,19.5314,8964.5775,458.98342811966006,2
42.83,5.6,13.2803,7788.395,586.4629264384165,2
42.45,7.335,46.861,8172.5165,174.39895432868576,1
99.43,-2.604,41.7378,10148.5041,243.14884909293474,1
94.72,9.162,8.9381,7852.491,878.5436491833998,2
36.94,1.163,12.6979,6334.7778,498.883573792964,3
109.65,7.907,29.1082,10284.1295,353.30638201184803,2
114.34,-1.693,20.7386,10204.7262,492.0636940057806,1
39.21,-4.565,10.7735,5640.2952,523.5345127517838,3
42.53,3.6,39.5787,9568.3488,241.75493108012984,2
60.68,-0.13,0.1775,5081.348,28627.131777716713,2
112.93,9.767,17.2295,11285.9832,655.0383828096327,2
105.16,-3.433,46.4746,13332.9118,286.88623685131836,2
12.31,-4.29,38.0623,7248.3516,190.4337686657315,1
47.13,-4.325,20.1241,8699.2409,432.27931106469896,1
66.4,-1.747,46.4435,10516.2226,226.4302159906976,1
60.38,3.688,45.0501,9389.6232,208.42633824451175,1
23.26,2.583,2.7239,5205.1822,1910.9104833576803,3
103.06,0.251,6.4843,8449.4579,1303.0718895488262,3
81.23,-3.668,19.4228,10167.8653,523.5017362794348,3
100.55,-1.494,46.4769,12101.0137,260.3659561158661,2
103.05,-2.238,42.2258,10910.3994,258.3820686512601,3
89.8,6.185,2.4833,8193.5236,3299.4370838978675,1
52.71,6.699,25.6653,8974.6462,349.67997293455653,1
73.27,6.655,36.0406,10614.5688,294.51666252116814,2
19.24,9.536,13.8685,6764.9159,487.78853853137974,3
80.84,8.264,36.154,11216.3152,310.23742125587137,2
21.51,2.467,18.5493,7132.0879,384.49360401920205,2
83.27,1.224,13.7754,8288.8225,601.7110846938942,3
27.55,8.737,19.689,7592.5131,385.62237520777205,2
14.11,4.168,47.545,7702.8406,162.01168403347629,3
19.83,-0.584,45.2742,7752.0113,171.22363657132533,3
86.25,9.882,45.8772,10426.4151,227.26781663945036,1
87.89,7.742,8.9959,8767.5807,974.622103754213,3
61.79,-0.781,44.8135,9137.6151,203.90334424827537,1
19.36,9.294,10.6926,5638.7109,527.3473240755824,1
10.03,9.722,41.923,5968.7,142.37303161705833,3
19.89,8.434,12.0741,5209.5819,431.4668791903658,2
106.9,8.248,19.9862,11658.6331,583.3350724236517,2
28.98,-4.404,21.7256,7350.2621,338.3230766264083,1
42.51,5.045,36.6852,7408.694,201.95296253062492,2
12.64,-0.421,30.3405,7206.8685,237.53317580552584,3
26.68,5.119,40.8574,7313.4761,178.99990600612938,3
62.31,8.703,19.9006,10489.4992,527.0954448189773,1
72.93,2.482,37.2052,9723.5182,261.34859317294865,2
29.44,1.216,39.6609,6592.9753,166.2334405698108,1
6.93,8.823,3.2509,5982.8997,1840.3827149009128,2
46.92,9.612,18.8443,8478.9038,449.9442161469431,3
28.1,-4.066,44.3109,8350.3599,188.44944490051034,2
26.35,8.843,35.2783,8774.4787,248.7217098728393,2
115.18,-3.758,20.9805,11049.997,526.6800788356223,1
73.96,0.059,9.2304,7234.7141,783.7907546649965,3
66.83,6.439,4.9209,7172.7691,1457.6189674766936,2
49.89,6.656,11.5446,7476.259,647.5976204591298,3
51.47,5.887,12.3102,8495.7031,690.1379063386481,2
64.91,-4.413,18.596,9605.5418,516.5371995091151,3
83.57,-3.006,8.9284,7125.3327,798.0534797332299,2
84.26,9.043,7.3878,8211.6908,1111.5246694054586,3
20.6,-3.778,42.2159,7848.7877,185.92001620635054,2
60.01,-3.822,12.552,7712.8521,614.474004285374,3
49.43,7.535,28.1241,8819.2541,313.58342464722915,2
104.46,4.619,10.045,11264.1019,1121.358750478034,2
75.77,0.275,24.6385,8685.3191,352.510059968964,3
63.9,-2.514,13.9079,7945.6237,571.3016990314107,1
13.85,8.263,4.4313,4348.5932,981.3348986317105,2
72.68,9.828,49.1106,11245.7551,228.98846803149607,2
14.06,-4.25,22.9445,5254.5078,229.0092178250621,1
40.46,3.312,19.7131,7642.57,387.6905949814169,2
17.14,-1.08,10.0362,6190.2898,616.7965253085083,3
83.05,7.486,24.8188,10007.5928,403.22698801179627,1
24.75,0.191,31.7974,7395.983,232.59689870445413,2
47.02,5.719,15.302,6866.4195,448.72579301026093,3
107.48,3.093,24.0729,11057.7217,459.34356502249733,3
24.52,3.123,11.9303,5270.2291,441.74996546711725,1
60.94,7.87,26.4329,8706.1337,329.36754617203337,1
50.31,2.056,39.382,9460.3476,240.22007531807336,1
95.13,0.451,25.9402,10085.5084,388.7989373237597,2
8.29,-2.378,20.0282,5113.183,255.29895021518448,3
56.91,1.832,3.7947,7821.9144,2061.293579276163,3
67.28,2.475,47.0314,10041.0119,213.49590617088623,1
75.41,2.176,13.0662,8042.5569,615.5254367974276,2
82.64,7.125,28.2741,10622.9809,375.71399464357097,3
30.39,3.47,18.6938,7373.8452,394.45509956445767,1
86.81,2.713,26.4063,10424.5764,394.77589295462354,2
64.28,-1.629,34.4825,7831.751,227.122304466774,2
100.33,-3.058,39.2982,10999.0648,279.88719484929936,1
98.57,8.025,31.7328,10979.4224,345.9956763988976,2
101.2,-4.157,26.3622,9857.7816,373.9366520672455,2
58.21,-3.236,38.8854,9285.0733,238.78071881145874,3
40.04,-4.045,25.921,6342.5967,244.6890401416917,2
94.99,1.356,48.7139,11700.8599,240.19541172440125,1
54.16,2.989,26.3844,7845.594,297.357739024383,2
22.01,-4.702,15.9306,5637.775,353.8952367797075,3
102.6,2.734,22.3735,10548.2567,471.4628482899729,2
105.91,0.906,24.5505,10867.8468,442.6730481815616,3
55.96,6.605,14.246,8318.7356,583.9366425107049,2
9.08,7.449,8.0213,3868.0867,482.22888904607385,2
46.54,5.275,21.626,6869.9905,317.6722555220074,1
96.42,2.102,44.8619,12764.4046,284.52637700230196,1
108.21,-1.758,12.851,10934.1911,850.8432318316601,2
24.42,7.707,18.1548,7373.4294,406.1432320024091,2
8.04,0.125,37.9104,6390.8752,168.57851305535402,3
105.28,0.344,4.2054,10508.0928,2498.692079922313,3
46.73,8.74,41.271,9707.2723,235.20795367193216,1
65.01,9.634,36.0419,11214.725,311.1578721602945,2
116.17,8.472,27.5332,12230.6235,444.2131649534765,2
7.99,9.974,10.553,5220.3291,494.6776429002628,3
77.8,8.034,4.7247,8617.0158,1823.8382063118336,2
8.89,5.565,11.6628,4244.8875,363.96864313341746,2
45.06,-0.593,38.0986,8920.2215,234.13507583446122,2
96.46,9.294,46.6814,13728.4964,294.0893351641242,3
52.02,8.149,36.9206,9008.0976,243.98554118631495,3
119.66,-1.389,26.4281,11604.6209,439.10177128902717,3
67.09,2.337,47.5391,9067.472,190.7372674281873,2
38.54,-3.949,41.4455,7989.6692,192.7752642344446,3
26.41,9.3,32.8263,7452.5113,227.02879558613478,1
42.06,3.592,1.9914,5576.6673,2800.312864359423,1
44.7,-1.322,14.4579,7483.2548,517.5892571214705,3
8.25,-0.614,15.4797,4123.5577,266.3851398066878,3
44.35,9.71,17.4275,6530.0404,374.69665522750256,2
55.71,4.234,19.5303,7822.5274,400.53197498012764,3
86.73,1.31,46.9745,11880.3877,252.9112810060276,3
78.81,2.498,37.1194,10872.2058,292.8979473113478,1
85.05,-3.522,34.6276,9308.1851,268.8086095969908,1
26.12,3.891,16.9437,5801.1494,342.3774427298414,1
79.4,2.68,6.067,9291.4795,1531.4905887069947,3
58.08,0.387,22.7294,7908.5194,347.9419188865559,1
96.54,-3.91,19.6114,8996.5033,458.73800333826006,2
92.74,9.16,7.9039,8783.8559,1111.3285038234953,3
65.81,-0.594,17.2654,8239.8635,477.2472932773476,2
7.98,-3.923,2.2447,4891.0748,2178.9722224505413,1
91.98,-2.457,0.4006,7553.0824,18856.414129842495,1
70.05,-3.568,43.5085,10125.4443,232.72351897632967,2
93.84,-2.321,32.0991,10056.6311,313.2996791837585,3
90.21,1.251,29.4246,9954.4437,338.303841405282,1
96.36,6.071,25.7383,10711.5805,416.17246029987086,1
62.16,-0.915,36.3638,8795.1246,241.86493106176118,2
16.84,1.539,36.8347,7091.4688,192.52161024315703,3
80.54,8.931,46.769,10388.6983,222.12766388253573,3
74.46,-0.563,12.2961,8790.6556,714.9150610711825,2
89.07,6.921,39.2814,12090.8105,307.7997269662683,1
20.39,-2.633,49.5588,8087.1737,163.18349824227167,2
23.4,-2.325,1.5482,3843.2093,2482.3874092661426,2
106.85,1.842,18.7619,10518.8882,560.6523568490235,2
90.0,-1.488,21.8582,10043.1451,459.46828967335813,1
108.99,8.545,41.1094,11387.0704,276.99409663637203,1
91.05,-4.239,0.7858,8172.7592,10400.606246993508,2
71.66,3.959,29.9711,9613.8077,320.76910774401796,3
78.5,4.063,44.6397,11106.5082,248.8034751841557,2
106.7,-4.01,7.4666,7069.032,946.7550511261124,1
69.46,5.988,5.8671,7580.9201,1292.101671508475,3
75.89,2.033,49.9893,11313.4733,226.3177029625555,3
18.78,5.846,41.3154,8396.323,203.22526307152694,1
56.87,7.404,34.9012,9008.6049,258.1174581298856,1
85.97,-0.157,20.0092,9935.7738,496.56117835591294,2
32.51,2.267,42.7128,9621.2231,225.2541113341782,1
24.27,-1.089,46.1464,9909.8237,214.7476179572287,3
37.66,-1.977,36.6472,8258.773,225.3589913549478,2
28.98,-4.991,19.9649,6601.8362,330.6716505307711,2
25.79,9.454,29.2185,7038.233,240.8827475671744,3
50.98,1.614,5.016,7787.9816,1552.6243742070797,1
108.94,-4.804,7.9852,9738.6293,1219.5815803851187,2
60.85,-4.866,39.1736,8001.3409,204.25358753129652,3
22.55,-0.675,1.5628,6575.161,4207.182039316926,3
9.24,-4.791,2.5549,5150.1602,2015.8127584066037,3
83.54,0.618,25.4504,10087.3306,396.3529674773068,1
45.94,-4.056,8.6094,5727.9707,665.3150558379191,1
98.62,-4.411,14.7558,9067.7061,614.5167017191646,1
79.14,5.041,20.0017,10752.0376,537.5565052481858,1
95.55,8.603,26.1605,12005.553,458.91831519148127,3
32.63,1.141,14.2484,6677.6273,468.658617396175,2
83.08,7.552,24.229,10713.2637,442.16754772791995,3
31.69,-4.561,18.5972,7475.7646,401.98419742083865,2
112.69,6.665,4.1435,10108.8027,2439.7053088890316,2
76.36,-4.058,43.3697,11265.4087,259.7532389303253,2
38.94,7.577,14.1402,6651.5438,470.4009320681879,1
32.34,8.235,30.5077,6371.5357,208.8499055532025,3
22.91,6.79,28.533,6869.3652,240.75133293128061,2
83.36,7.311,10.0384,8073.7264,804.2823954807646,3
26.25,3.422,1.5949,3891.8997,2440.196088115636,1
71.44,-1.027,42.8609,11114.7883,259.32246159871363,2
31.76,4.648,24.9347,6978.9671,279.8894874101853,1
79.44,1.593,20.7819,8968.9775,431.5757915639285,1
97.79,-4.92,38.1692,10019.1987,262.4940957483884,3
93.36,2.152,1.7546,9328.7938,5316.672333194261,2
91.3,4.768,38.2842,10146.3087,265.02571234369265,1
22.53,-4.792,20.5048,6750.6447,329.22214703044585,3
10.61,4.32,27.626,6730.1515,243.61637293796068,2
83.87,4.788,37.6467,10592.6641,281.3701855448556,2
44.2,-2.628,27.3858,9252.7553,337.8662998216352,1
51.88,1.466,3.1824,6939.9178,2180.6949903925465,1
31.15,8.263,39.3384,8712.4124,221.47321454237934,1
105.5,0.248,22.0091,10494.8161,476.8406307158866,1
29.21,-3.139,12.6711,6737.9485,531.7577981443432,1
66.88,-4.472,32.2437,10437.937,323.71998304495366,1
80.02,9.104,32.8328,10819.818,329.5425543628343,3
38.76,9.379,38.5891,10087.2095,261.40040470007744,3
107.75,7.188,41.889,12474.3752,297.7957050231836,2
106.57,0.262,11.3846,10693.6539,939.3091006408285,3
39.03,-2.846,20.165,5945.9593,294.86523409965736,2
108.12,3.933,21.8544,12427.5544,568.6526771599047,1
119.54,4.698,27.9891,12380.8121,442.343612573308,3
99.05,1.369,2.5542,7632.7937,2988.344698698815,2
101.38,5.375,29.4615,10172.8735,345.29359762781195,2
29.88,6.2,4.5172,6235.7753,1380.4447244311268,1
69.2,6.746,40.3478,10857.7084,269.10261023564277,2
8.07,2.534,48.1548,6485.3174,134.67645620830237,3
11.39,6.875,14.559,4562.7042,313.3946177499754,1
119.87,-4.618,25.3801,11564.0523,455.63471889940735,2
39.2,5.206,41.1771,7085.4102,172.0717921160975,1
89.78,-1.465,15.8012,9252.2502,585.5396887865674,2
96.8,-0.942,7.9731,8884.1689,1114.2668747166913,3
102.96,-3.63,36.9792,11446.2367,309.5315894416222,3
119.72,-2.114,34.9482,11565.1505,330.92221254375806,1
28.98,9.88,28.5403,6122.4385,214.5192265494076,2
49.34,8.916,47.7606,10129.8228,212.09578933832827,1
15.61,-2.557,43.0913,7332.1559,170.15390742133667,3
43.25,3.367,11.3458,8252.6031,727.373323509732,2
94.05,0.243,41.8035,11419.9467,273.1818498385037,3
67.94,4.659,32.6029,9435.9278,289.41981620573534,2
37.53,1.331,19.8667,6474.6887,325.90678654385243,1
78.52,7.174,20.5468,9690.0999,471.6100406535122,3
27.84,1.473,42.6813,7716.7212,180.79874659318256,2
91.72,-0.184,47.2043,10074.242,213.41800900209338,1
74.85,5.561,31.6974,9975.9932,314.7254868543286,2
91.48,4.821,39.5888,11568.2883,292.2115005536447,1
100.45,-0.86,29.3861,9938.7372,338.21186335625345,1
74.34,4.212,37.5245,11165.0005,297.538752178472,1
67.61,9.147,21.813,8337.2394,382.2145013694135,3
74.95,-3.01,24.448,9016.0731,368.78535965412846,2
103.73,6.987,29.1458,11214.0745,384.7580394453204,2
70.43,3.145,3.264,7992.2528,2448.600238025514,3
69.71,2.883,43.173,11034.2608,255.58239776156435,1
118.88,9.425,43.3472,12222.2049,281.96046584038345,1
90.81,4.088,14.1427,10470.6785,740.3570416182861,1
53.08,7.458,44.0031,8273.1518,188.01273965872122,1
84.89,2.717,37.2852,11467.1046,307.55093750636235,3
46.71,-1.252,24.2113,7630.0819,315.14612085638544,2
27.47,5.417,17.4534,6403.794,366.9075882970898,1
71.62,8.848,20.029,8115.0163,405.1631638635203,1
111.38,7.618,26.7675,11357.8401,424.3145024131667,1
111.5,-2.025,20.6848,10829.1239,523.5309423029702,2
41.03,-0.247,21.0699,7935.3225,376.6190332795012,2
63.32,2.753,10.2359,7204.6645,703.865339394012,3
25.4,3.574,35.4198,7826.5986,220.9666463765588,2
119.48,-2.093,30.5186,12699.4608,416.1217311597964,2
117.73,-1.55,49.5959,12588.1543,253.81449464648202,1
77.94,6.382,7.1481,7781.1635,1088.566046523306,2
96.53,5.955,5.7755,9494.1226,1643.8491786722939,1
85.81,7.588,25.845,9553.5771,369.648638559287,3
71.18,8.994,7.6843,8045.121,1046.9502857907355,1
6.4,-0.376,30.57,6849.894,224.07245727017025,3
54.57,7.894,9.8861,7324.9753,740.933512041985,2
80.97,4.99,24.2016,11266.6882,465.5343669427849,3
81.3,9.367,30.6044,7606.6209,248.54630905380614,1
44.77,-0.919,22.9562,8423.7828,366.94965969800256,2
113.0,-0.955,16.0673,11474.3571,714.1449314982923,2
20.08,5.564,39.1376,7335.8285,187.43698319543515,1
60.04,8.926,42.7474,10245.3146,239.67085952996817,2
82.91,7.368,13.9747,10888.5925,779.1654072246246,1
83.66,5.906,40.6883,8960.6992,220.22765176571252,3
77.84,0.81,19.6425,10564.7213,537.8491049997872,3
33.03,5.767,24.4324,7236.5245,296.1853420300688,2
18.74,7.016,11.6643,5480.5956,469.8602746191403,1
76.31,6.299,31.3236,8918.5602,284.7231980968938,1
71.92,5.152,5.1362,6018.731,1171.8158192242895,3
21.52,-4.293,29.6227,6258.4761,211.27289079309048,1
84.62,4.896,49.4869,12009.0326,242.67078366735151,2
54.62,2.174,37.698,9572.5822,253.92832989752395,2
80.13,9.424,44.7625,11224.6848,250.7611160951566,3
100.48,4.108,23.2634,11721.4922,503.8607274891831,1
20.37,4.123,7.1911,5248.0861,729.8073863730599,2
93.49,-3.596,2.5466,8319.9529,3267.107455229326,2
73.16,-0.855,25.1404,9080.3857,361.1874676495668,1
83.96,4.841,32.5184,11453.8553,352.2271528705956,3
100.58,-0.271,21.2817,10215.2992,480.0035252835899,3
96.34,0.192,28.2039,10384.8821,368.2069900968279,2
115.31,8.39,16.103,11951.4745,742.187368516897,3
64.31,3.69,4.3843,7163.2837,1633.8418617274024,2
58.62,-3.457,21.6567,8026.1945,370.6093772596,2
48.23,-0.337,27.4351,7327.4508,267.0829769401454,1
18.44,-3.859,49.1335,7580.5292,154.28440692586034,2
68.71,3.342,17.4289,9148.1865,524.8847598272049,2
33.24,-2.401,33.9207,7916.7922,233.39113865534787,1
110.56,7.857,41.149,12635.8585,307.07601322387495,1
69.98,3.66,16.836,7473.4665,443.898057250689,3
71.14,-4.109,46.5036,9123.2488,196.18384219000637,1
42.59,-0.487,17.0077,7229.8676,425.09425599425924,2
6.24,4.245,48.4932,7079.1426,145.98206520995495,1
50.8,2.698,31.7452,10474.6098,329.9583470989383,3
10.15,8.64,39.5173,7145.1475,180.81052967542476,1
72.82,0.251,14.075,8259.1009,586.7916236951937,2
105.72,0.038,5.9408,10373.9077,1746.2113852208454,2
105.95,7.296,1.316,8654.5779,6576.500953864218,2
79.09,-0.219,3.8129,6912.7402,1812.9846309761822,1
25.35,-3.831,27.1974,7888.7083,290.05377801251365,1
103.56,-2.286,41.9745,12342.8056,294.05518320612515,2
106.33,9.232,3.2502,9362.2126,2880.476796967916,1
23.6,8.999,5.7477,6592.3148,1146.948139124506,3
88.49,-1.628,0.3546,7902.8868,22284.263428409642,3
34.38,3.303,14.1856,6379.4938,449.7148402072025,3
96.32,-2.939,46.0702,13041.7784,283.0849423420976,3
